"","injuries","crash_date","crash_hour","report_type","num_units","posted_speed_limit","weather_condition","lighting_condition","roadway_surface_cond","first_crash_type","trafficway_type","prim_contributory_cause","latitude","longitude"
"413","none",2021-11-23 09:55:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER LANE USAGE",41.907855981,-87.730973395
"414","none",2021-11-23 09:50:00,9,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.876671628,-87.654626239
"415","injuries",2021-11-23 09:47:00,9,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","PEDESTRIAN","T-INTERSECTION","EQUIPMENT - VEHICLE CONDITION",41.852950417,-87.629921432
"416","none",2021-11-23 09:47:00,9,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","CENTER TURN LANE","UNABLE TO DETERMINE",41.758727998,-87.741535662
"417","none",2021-11-23 09:30:00,9,"NOT ON SCENE (DESK REPORT)",1,30,"CLEAR","DAYLIGHT","DRY","FIXED OBJECT","ALLEY","IMPROPER BACKING",41.891100957,-87.684114893
"418","none",2021-11-23 09:20:00,9,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.755944952,-87.662040085
"419","none",2021-11-23 09:15:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR TO SIDE","PARKING LOT","IMPROPER BACKING",41.736380046,-87.627509219
"420","none",2021-11-23 09:09:00,9,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER","IMPROPER OVERTAKING/PASSING",41.721177307,-87.657216505
"421","none",2021-11-23 09:00:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR TO FRONT","NOT DIVIDED","UNABLE TO DETERMINE",41.908968011,-87.628669333
"422","none",2021-11-23 09:00:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.985479188,-87.659978842
"423","none",2021-11-23 09:00:00,9,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","FOLLOWING TOO CLOSELY",41.978710264,-87.757153772
"424","none",2021-11-23 09:00:00,9,"ON SCENE",2,35,"CLEAR","DAYLIGHT","DRY","TURNING","NOT DIVIDED","IMPROPER LANE USAGE",41.876764729,-87.744997971
"425","none",2021-11-23 09:00:00,9,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.863615654,-87.651087467
"426","none",2021-11-23 08:56:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.677435819,-87.661301318
"427","none",2021-11-23 08:55:00,8,"NOT ON SCENE (DESK REPORT)",1,30,"CLEAR","DAYLIGHT","DRY","FIXED OBJECT","NOT DIVIDED","UNABLE TO DETERMINE",41.90283252,-87.694996053
"428","none",2021-11-23 08:50:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.783622212,-87.683908948
"429","none",2021-11-23 08:50:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLOUDY/OVERCAST","DAWN","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.715408783,-87.68174779
"430","none",2021-11-23 08:48:00,8,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.805130885,-87.624497459
"431","injuries",2021-11-23 08:45:00,8,"ON SCENE",2,30,"CLEAR","DAYLIGHT","UNKNOWN","PEDALCYCLIST","NOT DIVIDED","UNABLE TO DETERMINE",41.90816932,-87.64834802
"432","none",2021-11-23 08:45:00,8,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.852393823,-87.668573591
"433","none",2021-11-23 08:40:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","FOLLOWING TOO CLOSELY",41.96034469,-87.769469584
"434","none",2021-11-23 08:40:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.938527932,-87.836258898
"435","none",2021-11-23 08:38:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER LANE USAGE",41.736266071,-87.639911178
"436","none",2021-11-23 08:30:00,8,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN BARRIER","PHYSICAL CONDITION OF DRIVER",41.91790603,-87.70713276
"437","none",2021-11-23 08:30:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","NOT DIVIDED","IMPROPER TURNING/NO SIGNAL",41.774461972,-87.703179083
"438","none",2021-11-23 08:30:00,8,"ON SCENE",1,20,"CLEAR","DAYLIGHT","DRY","FIXED OBJECT","ONE-WAY","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",41.862097679,-87.703182986
"439","none",2021-11-23 08:30:00,8,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","FOLLOWING TOO CLOSELY",42.019279304,-87.699443653
"440","none",2021-11-23 08:20:00,8,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","ONE-WAY","UNABLE TO DETERMINE",41.786260864,-87.690079292
"441","none",2021-11-23 08:15:00,8,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.825097847,-87.699721649
"442","none",2021-11-23 08:12:00,8,"NOT ON SCENE (DESK REPORT)",2,20,"RAIN","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","ONE-WAY","UNABLE TO DETERMINE",41.861433147,-87.709330509
"443","none",2021-11-23 08:10:00,8,"NOT ON SCENE (DESK REPORT)",2,15,"CLEAR","DAYLIGHT","DRY","SIDESWIPE OPPOSITE DIRECTION","ALLEY","UNABLE TO DETERMINE",41.831537282,-87.681566694
"444","none",2021-11-23 08:05:00,8,"ON SCENE",2,25,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","ONE-WAY","UNABLE TO DETERMINE",41.865346869,-87.722855758
"445","none",2021-11-23 08:00:00,8,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.801261353,-87.684430284
"446","injuries",2021-11-23 07:57:00,7,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.951685537,-87.72770118
"447","none",2021-11-23 07:50:00,7,"NOT ON SCENE (DESK REPORT)",2,40,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER","IMPROPER OVERTAKING/PASSING",41.860257241,-87.617710633
"448","none",2021-11-23 07:50:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","HEAD ON","NOT DIVIDED","DISREGARDING STOP SIGN",41.973537326,-87.755347672
"449","none",2021-11-23 07:45:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.912223095,-87.743704098
"450","none",2021-11-23 07:40:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER LANE USAGE",41.960200755,-87.767381595
"451","none",2021-11-23 07:40:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","CELL PHONE USE OTHER THAN TEXTING",41.820432283,-87.68460232
"452","none",2021-11-23 07:35:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.885536412,-87.725659147
"453","injuries",2021-11-23 07:31:00,7,"ON SCENE",3,35,"CLEAR","DAYLIGHT","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.96056026,-87.769753866
"454","injuries",2021-11-23 07:30:00,7,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","DIVIDED - W/MEDIAN BARRIER","FAILING TO YIELD RIGHT-OF-WAY",41.832846759,-87.694777648
"455","none",2021-11-23 07:30:00,7,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER OVERTAKING/PASSING",41.857825933,-87.703053362
"456","none",2021-11-23 07:30:00,7,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.899180287,-87.728804029
"457","none",2021-11-23 07:25:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.750284092,-87.660788616
"458","none",2021-11-23 07:20:00,7,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.874347903,-87.764498191
"459","none",2021-11-23 07:15:00,7,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.768245054,-87.61977388
"460","none",2021-11-23 07:00:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.92366715,-87.746136952
"461","none",2021-11-23 07:00:00,7,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.765088642,-87.645772377
"462","none",2021-11-23 07:00:00,7,"NOT ON SCENE (DESK REPORT)",2,20,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.713022536,-87.631008988
"463","none",2021-11-23 06:50:00,6,"ON SCENE",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","RAMP","IMPROPER LANE USAGE",41.816783515,-87.631340178
"464","none",2021-11-23 06:45:00,6,"ON SCENE",2,40,"CLEAR","DAWN","DRY","REAR END","DIVIDED - W/MEDIAN BARRIER","FOLLOWING TOO CLOSELY",41.925955015,-87.630950265
"465","injuries",2021-11-23 06:16:00,6,"ON SCENE",2,30,"CLEAR","DAWN","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.778227232,-87.74213979
"466","none",2021-11-23 06:10:00,6,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","REAR END","NOT DIVIDED","FAILING TO REDUCE SPEED TO AVOID CRASH",41.92389339,-87.765839948
"467","injuries",2021-11-23 06:01:00,6,"ON SCENE",2,30,"CLEAR","DAWN","DRY","ANGLE","NOT DIVIDED","DISREGARDING TRAFFIC SIGNALS",41.786800048,-87.606198972
"468","none",2021-11-23 05:50:00,5,"NOT ON SCENE (DESK REPORT)",3,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.82631941,-87.704359881
"469","none",2021-11-23 05:30:00,5,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","DRY","REAR END","FOUR WAY","FOLLOWING TOO CLOSELY",41.876381736,-87.77437817
"470","none",2021-11-23 05:30:00,5,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.902369831,-87.748568111
"471","none",2021-11-23 05:30:00,5,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","DRY","TURNING","DIVIDED - W/MEDIAN BARRIER","FOLLOWING TOO CLOSELY",41.792736328,-87.780294478
"472","injuries",2021-11-23 05:25:00,5,"NOT ON SCENE (DESK REPORT)",3,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO REDUCE SPEED TO AVOID CRASH",41.793403381,-87.716974096
"473","injuries",2021-11-23 05:15:00,5,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.939570412,-87.68810786
"474","none",2021-11-23 04:05:00,4,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.924102391,-87.726609778
"475","none",2021-11-23 00:01:00,0,"ON SCENE",4,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.978474895,-87.695094091
"476","none",2021-11-23 00:01:00,0,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",41.694402681,-87.620938204
"477","none",2021-11-22 23:30:00,23,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","DIVIDED - W/MEDIAN BARRIER","FAILING TO REDUCE SPEED TO AVOID CRASH",41.852622144,-87.719882944
"478","none",2021-11-22 23:00:00,23,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER OVERTAKING/PASSING",41.869780623,-87.640655493
"479","none",2021-11-22 22:47:00,22,"ON SCENE",1,30,"CLEAR","DARKNESS","DRY","FIXED OBJECT","NOT DIVIDED","EQUIPMENT - VEHICLE CONDITION",41.744493833,-87.576003561
"480","injuries",2021-11-22 22:35:00,22,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.859123738,-87.69476616
"481","none",2021-11-22 22:30:00,22,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","UNABLE TO DETERMINE",41.736327553,-87.618863569
"482","none",2021-11-22 22:30:00,22,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","PARKED MOTOR VEHICLE","PARKING LOT","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",41.762348684,-87.73598545
"483","injuries",2021-11-22 22:07:00,22,"ON SCENE",3,30,"CLEAR","DARKNESS","DRY","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.923999502,-87.756019517
"484","injuries",2021-11-22 22:00:00,22,"ON SCENE",3,35,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","CENTER TURN LANE","DISREGARDING TRAFFIC SIGNALS",41.880785798,-87.725818414
"485","injuries",2021-11-22 21:45:00,21,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER OVERTAKING/PASSING",41.786956629,-87.642591987
"486","none",2021-11-22 21:45:00,21,"ON SCENE",2,30,"CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE OPPOSITE DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","UNABLE TO DETERMINE",41.773157812,-87.611110861
"487","none",2021-11-22 21:27:00,21,"ON SCENE",1,30,"CLEAR","UNKNOWN","DRY","FIXED OBJECT","ONE-WAY","UNABLE TO DETERMINE",41.76609806,-87.595189639
"488","none",2021-11-22 21:10:00,21,"NOT ON SCENE (DESK REPORT)",3,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.807788769,-87.723730332
"489","none",2021-11-22 21:00:00,21,"NOT ON SCENE (DESK REPORT)",2,20,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.792332358,-87.777086579
"490","none",2021-11-22 21:00:00,21,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","ONE-WAY","UNABLE TO DETERMINE",41.735930121,-87.647428959
"491","none",2021-11-22 20:45:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","UNABLE TO DETERMINE",41.882398691,-87.75499402
"492","none",2021-11-22 20:00:00,20,"NOT ON SCENE (DESK REPORT)",2,25,"UNKNOWN","DARKNESS, LIGHTED ROAD","UNKNOWN","ANGLE","T-INTERSECTION","UNABLE TO DETERMINE",41.756598342,-87.609148103
"493","none",2021-11-22 20:00:00,20,"ON SCENE",2,10,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","OTHER","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",41.98109378,-87.844075627
"494","none",2021-11-22 20:00:00,20,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.714173908,-87.636079059
"495","none",2021-11-22 20:00:00,20,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","UNKNOWN","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.915206454,-87.711700695
"496","none",2021-11-22 19:50:00,19,"ON SCENE",2,35,"CLEAR","DARKNESS","DRY","REAR TO SIDE","NOT DIVIDED","DISREGARDING STOP SIGN",41.785166381,-87.779167645
"497","none",2021-11-22 19:44:00,19,"ON SCENE",2,35,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER OVERTAKING/PASSING",41.951175066,-87.72739022
"498","none",2021-11-22 19:39:00,19,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.890097388,-87.657441027
"499","none",2021-11-22 19:33:00,19,"ON SCENE",2,20,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.80939817,-87.62275732
"500","none",2021-11-22 19:30:00,19,"NOT ON SCENE (DESK REPORT)",2,25,"CLEAR","DAWN","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.858775158,-87.725099585
"501","none",2021-11-22 19:15:00,19,"ON SCENE",2,25,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.923532471,-87.736677689
"502","none",2021-11-22 19:13:00,19,"ON SCENE",2,30,"CLEAR","DUSK","DRY","TURNING","NOT DIVIDED","IMPROPER TURNING/NO SIGNAL",41.742731191,-87.653383018
"503","injuries",2021-11-22 19:05:00,19,"ON SCENE",2,5,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PEDESTRIAN","PARKING LOT","UNABLE TO DETERMINE",41.830402823,-87.694952468
"504","none",2021-11-22 19:00:00,19,"NOT ON SCENE (DESK REPORT)",3,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","ONE-WAY","FOLLOWING TOO CLOSELY",41.72232656,-87.610672797
"505","none",2021-11-22 19:00:00,19,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","ONE-WAY","UNABLE TO DETERMINE",41.704676532,-87.560983166
"506","injuries",2021-11-22 18:51:00,18,"ON SCENE",3,30,"CLEAR","DUSK","DRY","ANGLE","NOT DIVIDED","UNABLE TO DETERMINE",41.787308149,-87.622356051
"507","none",2021-11-22 18:50:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","NOT DIVIDED","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE",41.822515404,-87.704315783
"508","none",2021-11-22 18:49:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","OTHER","UNABLE TO DETERMINE",41.884470261,-87.650183868
"509","none",2021-11-22 18:40:00,18,"NOT ON SCENE (DESK REPORT)",3,30,"UNKNOWN","UNKNOWN","OTHER","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.939082825,-87.73624454
"510","none",2021-11-22 18:33:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.766410668,-87.741799366
"511","none",2021-11-22 18:30:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","UNKNOWN","UNABLE TO DETERMINE",41.941247545,-87.826621122
"512","none",2021-11-22 18:30:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED","IMPROPER BACKING",41.965202235,-87.650158098
"513","none",2021-11-22 18:30:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","NOT DIVIDED","UNABLE TO DETERMINE",41.954487567,-87.662293496
"514","none",2021-11-22 18:27:00,18,"ON SCENE",2,15,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","FIXED OBJECT","PARKING LOT","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",41.941565858,-87.668860403
"515","none",2021-11-22 18:20:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","ALLEY","FAILING TO YIELD RIGHT-OF-WAY",41.927826539,-87.756137186
"516","none",2021-11-22 18:15:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","NOT APPLICABLE",41.771884028,-87.683588402
"517","none",2021-11-22 18:15:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","NOT DIVIDED","FAILING TO YIELD RIGHT-OF-WAY",41.9240772,-87.805987087
"518","injuries",2021-11-22 18:15:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","TURNING","NOT DIVIDED","UNABLE TO DETERMINE",41.72273739,-87.575508032
"519","injuries",2021-11-22 18:10:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)","FOLLOWING TOO CLOSELY",41.721341191,-87.661426609
"520","none",2021-11-22 18:05:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER OVERTAKING/PASSING",41.722487307,-87.582514642
"521","none",2021-11-22 18:00:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","IMPROPER TURNING/NO SIGNAL",41.820188339,-87.644763216
"522","none",2021-11-22 18:00:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","PARKING LOT","UNABLE TO DETERMINE",41.752822021,-87.741354493
"523","injuries",2021-11-22 18:00:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","UNKNOWN","REAR END","NOT DIVIDED","FOLLOWING TOO CLOSELY",41.81905229,-87.723819222
"524","none",2021-11-22 18:00:00,18,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","NOT DIVIDED","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",41.721425438,-87.653095366
"525","none",2021-11-22 18:00:00,18,"NOT ON SCENE (DESK REPORT)",2,30,"UNKNOWN","UNKNOWN","UNKNOWN","SIDESWIPE SAME DIRECTION","NOT DIVIDED","IMPROPER LANE USAGE",41.772570014,-87.68360751
"526","none",2021-11-22 17:50:00,17,"ON SCENE",2,30,"CLEAR","DARKNESS","DRY","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER","NOT APPLICABLE",41.730405509,-87.643604663
"527","none",2021-11-22 17:47:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DAYLIGHT","DRY","SIDESWIPE OPPOSITE DIRECTION","DIVIDED - W/MEDIAN BARRIER","IMPROPER LANE USAGE",41.857811148,-87.672821937
"528","none",2021-11-22 17:43:00,17,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","T-INTERSECTION","FAILING TO YIELD RIGHT-OF-WAY",41.748725425,-87.64413194
"529","injuries",2021-11-22 17:39:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","ANGLE","FOUR WAY","FAILING TO YIELD RIGHT-OF-WAY",41.74888097,-87.634860796
"530","none",2021-11-22 17:30:00,17,"ON SCENE",2,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","PARKED MOTOR VEHICLE","PARKING LOT","NOT APPLICABLE",41.852782213,-87.623659001
"531","none",2021-11-22 17:28:00,17,"ON SCENE",3,30,"CLEAR","DARKNESS, LIGHTED ROAD","DRY","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)","FAILING TO YIELD RIGHT-OF-WAY",41.947457574,-87.656891361
"532","none",2021-11-22 17:24:00,17,"NOT ON SCENE (DESK REPORT)",2,30,"CLEAR","DARKNESS","DRY","PARKED MOTOR VEHICLE","NOT DIVIDED","UNABLE TO DETERMINE",41.960468152,-87.732541896
